V1,V2,V3,start,duration,V6,V7,tier,V9,V10,end,id,source
SPEAKER,MPILab_0001_258640_01_S_Audio,1,222.11,2.126,<NA>,<NA>,FEM,<NA>,<NA>,224.23600000000002,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,222.414,0.393,<NA>,<NA>,CHI,<NA>,<NA>,222.807,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,223.805,0.446,<NA>,<NA>,KCHI,<NA>,<NA>,224.251,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,224.49,1.596,<NA>,<NA>,SPEECH,<NA>,<NA>,226.086,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,224.492,1.019,<NA>,<NA>,FEM,<NA>,<NA>,225.511,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,225.15,0.925,<NA>,<NA>,KCHI,<NA>,<NA>,226.07500000000002,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,226.304,0.876,<NA>,<NA>,SPEECH,<NA>,<NA>,227.18,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,226.351,0.803,<NA>,<NA>,FEM,<NA>,<NA>,227.154,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,227.428,1.419,<NA>,<NA>,FEM,<NA>,<NA>,228.847,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,227.436,2.055,<NA>,<NA>,SPEECH,<NA>,<NA>,229.491,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,228.58,0.255,<NA>,<NA>,KCHI,<NA>,<NA>,228.835,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,228.992,0.435,<NA>,<NA>,KCHI,<NA>,<NA>,229.427,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,229.62,6.531,<NA>,<NA>,SPEECH,<NA>,<NA>,236.151,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,229.657,2.935,<NA>,<NA>,KCHI,<NA>,<NA>,232.592,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,232.634,3.513,<NA>,<NA>,FEM,<NA>,<NA>,236.147,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,236.512,0.857,<NA>,<NA>,SPEECH,<NA>,<NA>,237.369,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,236.513,0.864,<NA>,<NA>,KCHI,<NA>,<NA>,237.377,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,237.573,2.614,<NA>,<NA>,SPEECH,<NA>,<NA>,240.187,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,237.62,0.842,<NA>,<NA>,KCHI,<NA>,<NA>,238.46200000000002,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,237.624,1.539,<NA>,<NA>,FEM,<NA>,<NA>,239.16299999999998,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,238.931,1.166,<NA>,<NA>,CHI,<NA>,<NA>,240.097,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,239.223,0.825,<NA>,<NA>,KCHI,<NA>,<NA>,240.048,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,240.43,0.965,<NA>,<NA>,SPEECH,<NA>,<NA>,241.395,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,241.777,1.892,<NA>,<NA>,SPEECH,<NA>,<NA>,243.66899999999998,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,241.778,0.867,<NA>,<NA>,FEM,<NA>,<NA>,242.64499999999998,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,242.276,1.374,<NA>,<NA>,KCHI,<NA>,<NA>,243.65,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,244.288,2.442,<NA>,<NA>,SPEECH,<NA>,<NA>,246.73000000000002,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,244.294,2.403,<NA>,<NA>,KCHI,<NA>,<NA>,246.697,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,247.207,1.693,<NA>,<NA>,SPEECH,<NA>,<NA>,248.9,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,247.34,0.152,<NA>,<NA>,FEM,<NA>,<NA>,247.492,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,247.492,1.434,<NA>,<NA>,CHI,<NA>,<NA>,248.926,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,247.546,1.257,<NA>,<NA>,KCHI,<NA>,<NA>,248.803,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,249.159,1.905,<NA>,<NA>,SPEECH,<NA>,<NA>,251.064,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,249.222,0.484,<NA>,<NA>,CHI,<NA>,<NA>,249.70600000000002,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,249.227,0.38,<NA>,<NA>,KCHI,<NA>,<NA>,249.607,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,249.765,1.271,<NA>,<NA>,FEM,<NA>,<NA>,251.03599999999997,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,251.33,1.902,<NA>,<NA>,SPEECH,<NA>,<NA>,253.232,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,251.335,1.888,<NA>,<NA>,KCHI,<NA>,<NA>,253.223,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,253.781,1.12,<NA>,<NA>,FEM,<NA>,<NA>,254.901,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,253.788,1.358,<NA>,<NA>,SPEECH,<NA>,<NA>,255.14600000000002,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,255.766,5.393,<NA>,<NA>,SPEECH,<NA>,<NA>,261.159,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,255.808,0.203,<NA>,<NA>,KCHI,<NA>,<NA>,256.01099999999997,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,255.813,1.814,<NA>,<NA>,FEM,<NA>,<NA>,257.627,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,256.166,0.123,<NA>,<NA>,KCHI,<NA>,<NA>,256.289,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,256.699,0.123,<NA>,<NA>,KCHI,<NA>,<NA>,256.822,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,257.011,0.842,<NA>,<NA>,KCHI,<NA>,<NA>,257.853,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,257.914,1.117,<NA>,<NA>,FEM,<NA>,<NA>,259.031,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,258.64,2.513,<NA>,<NA>,KCHI,<NA>,<NA>,261.15299999999996,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,262.499,1.792,<NA>,<NA>,FEM,<NA>,<NA>,264.291,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,262.502,1.779,<NA>,<NA>,SPEECH,<NA>,<NA>,264.281,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,265.282,3.038,<NA>,<NA>,FEM,<NA>,<NA>,268.32,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,265.297,3.255,<NA>,<NA>,SPEECH,<NA>,<NA>,268.552,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,266.703,0.451,<NA>,<NA>,CHI,<NA>,<NA>,267.154,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,269.215,3.91,<NA>,<NA>,SPEECH,<NA>,<NA>,273.125,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,269.273,0.737,<NA>,<NA>,FEM,<NA>,<NA>,270.01000000000005,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,270.511,0.457,<NA>,<NA>,FEM,<NA>,<NA>,270.968,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,271.492,1.46,<NA>,<NA>,KCHI,<NA>,<NA>,272.952,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,271.698,0.813,<NA>,<NA>,CHI,<NA>,<NA>,272.51099999999997,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,272.749,0.125,<NA>,<NA>,CHI,<NA>,<NA>,272.874,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,273.63,1.922,<NA>,<NA>,SPEECH,<NA>,<NA>,275.552,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,273.653,1.887,<NA>,<NA>,KCHI,<NA>,<NA>,275.54,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,275.678,0.518,<NA>,<NA>,SPEECH,<NA>,<NA>,276.19599999999997,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,275.699,0.425,<NA>,<NA>,FEM,<NA>,<NA>,276.124,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,276.298,7.722,<NA>,<NA>,SPEECH,<NA>,<NA>,284.02,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,276.36,2.185,<NA>,<NA>,KCHI,<NA>,<NA>,278.545,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,278.512,1.964,<NA>,<NA>,FEM,<NA>,<NA>,280.476,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,279.963,1.048,<NA>,<NA>,CHI,<NA>,<NA>,281.011,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,280.493,0.518,<NA>,<NA>,KCHI,<NA>,<NA>,281.01099999999997,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,281.046,2.936,<NA>,<NA>,FEM,<NA>,<NA>,283.98199999999997,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,284.653,2.126,<NA>,<NA>,FEM,<NA>,<NA>,286.779,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,284.661,2.113,<NA>,<NA>,SPEECH,<NA>,<NA>,286.774,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,287.432,0.751,<NA>,<NA>,SPEECH,<NA>,<NA>,288.183,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,287.445,0.731,<NA>,<NA>,FEM,<NA>,<NA>,288.176,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,288.887,0.656,<NA>,<NA>,FEM,<NA>,<NA>,289.543,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,288.888,0.734,<NA>,<NA>,SPEECH,<NA>,<NA>,289.62199999999996,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,290.471,2.914,<NA>,<NA>,SPEECH,<NA>,<NA>,293.385,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,290.491,2.835,<NA>,<NA>,FEM,<NA>,<NA>,293.32599999999996,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,291.003,0.422,<NA>,<NA>,CHI,<NA>,<NA>,291.425,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,294.695,1.08,<NA>,<NA>,SPEECH,<NA>,<NA>,295.775,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,294.702,1.043,<NA>,<NA>,FEM,<NA>,<NA>,295.745,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,296.227,8.387,<NA>,<NA>,SPEECH,<NA>,<NA>,304.614,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,296.274,3.984,<NA>,<NA>,KCHI,<NA>,<NA>,300.258,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,299.666,3.554,<NA>,<NA>,FEM,<NA>,<NA>,303.21999999999997,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,302.984,1.537,<NA>,<NA>,KCHI,<NA>,<NA>,304.52099999999996,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,305.173,0.967,<NA>,<NA>,FEM,<NA>,<NA>,306.14,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,305.174,0.965,<NA>,<NA>,SPEECH,<NA>,<NA>,306.13899999999995,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,308.755,2.14,<NA>,<NA>,SPEECH,<NA>,<NA>,310.895,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,308.809,2.054,<NA>,<NA>,FEM,<NA>,<NA>,310.863,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,311.167,1.844,<NA>,<NA>,FEM,<NA>,<NA>,313.01099999999997,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,311.17,1.848,<NA>,<NA>,SPEECH,<NA>,<NA>,313.01800000000003,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,313.473,1.031,<NA>,<NA>,KCHI,<NA>,<NA>,314.504,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,313.482,3.353,<NA>,<NA>,SPEECH,<NA>,<NA>,316.83500000000004,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,314.137,2.698,<NA>,<NA>,FEM,<NA>,<NA>,316.835,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,315.611,0.803,<NA>,<NA>,MAL,<NA>,<NA>,316.414,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,318.511,0.589,<NA>,<NA>,MAL,<NA>,<NA>,319.1,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,318.511,0.626,<NA>,<NA>,SPEECH,<NA>,<NA>,319.137,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,319.727,2.307,<NA>,<NA>,FEM,<NA>,<NA>,322.034,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,319.732,2.31,<NA>,<NA>,SPEECH,<NA>,<NA>,322.04200000000003,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,323.556,1.571,<NA>,<NA>,SPEECH,<NA>,<NA>,325.127,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,323.622,1.495,<NA>,<NA>,FEM,<NA>,<NA>,325.117,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,326.58,1.255,<NA>,<NA>,SPEECH,<NA>,<NA>,327.835,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,326.66,0.852,<NA>,<NA>,KCHI,<NA>,<NA>,327.512,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,326.719,0.744,<NA>,<NA>,CHI,<NA>,<NA>,327.463,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,328.011,3.907,<NA>,<NA>,SPEECH,<NA>,<NA>,331.918,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,328.307,0.58,<NA>,<NA>,KCHI,<NA>,<NA>,328.887,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,328.83,3.1,<NA>,<NA>,FEM,<NA>,<NA>,331.93,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,333.175,2.224,<NA>,<NA>,SPEECH,<NA>,<NA>,335.399,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,333.369,2.011,<NA>,<NA>,KCHI,<NA>,<NA>,335.38000000000005,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,336.052,0.611,<NA>,<NA>,SPEECH,<NA>,<NA>,336.663,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,338.524,1.092,<NA>,<NA>,SPEECH,<NA>,<NA>,339.616,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,338.882,0.635,<NA>,<NA>,FEM,<NA>,<NA>,339.517,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,340.988,7.089,<NA>,<NA>,SPEECH,<NA>,<NA>,348.077,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,341.012,2.494,<NA>,<NA>,FEM,<NA>,<NA>,343.50600000000003,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,343.501,0.597,<NA>,<NA>,KCHI,<NA>,<NA>,344.09799999999996,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,344.311,1.34,<NA>,<NA>,FEM,<NA>,<NA>,345.65099999999995,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,345.796,1.976,<NA>,<NA>,FEM,<NA>,<NA>,347.772,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,346.366,0.435,<NA>,<NA>,KCHI,<NA>,<NA>,346.801,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,347.693,0.319,<NA>,<NA>,CHI,<NA>,<NA>,348.012,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,348.492,2.774,<NA>,<NA>,SPEECH,<NA>,<NA>,351.266,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,348.582,1.039,<NA>,<NA>,KCHI,<NA>,<NA>,349.621,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,349.625,0.386,<NA>,<NA>,FEM,<NA>,<NA>,350.011,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,350.232,0.204,<NA>,<NA>,FEM,<NA>,<NA>,350.43600000000004,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,350.409,0.434,<NA>,<NA>,MAL,<NA>,<NA>,350.843,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,351.245,0.295,<NA>,<NA>,MAL,<NA>,<NA>,351.54,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,353.003,1.971,<NA>,<NA>,SPEECH,<NA>,<NA>,354.974,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,353.194,1.563,<NA>,<NA>,FEM,<NA>,<NA>,354.757,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,355.695,2.798,<NA>,<NA>,SPEECH,<NA>,<NA>,358.493,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,355.72,0.791,<NA>,<NA>,KCHI,<NA>,<NA>,356.511,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,356.311,1.124,<NA>,<NA>,FEM,<NA>,<NA>,357.435,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,357.153,1.205,<NA>,<NA>,KCHI,<NA>,<NA>,358.358,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,357.5,0.381,<NA>,<NA>,CHI,<NA>,<NA>,357.881,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,360.388,5.331,<NA>,<NA>,SPEECH,<NA>,<NA>,365.719,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,360.485,4.382,<NA>,<NA>,KCHI,<NA>,<NA>,364.867,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,362.492,0.38,<NA>,<NA>,CHI,<NA>,<NA>,362.872,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,363.493,0.169,<NA>,<NA>,FEM,<NA>,<NA>,363.662,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,364.736,0.979,<NA>,<NA>,FEM,<NA>,<NA>,365.715,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,365.997,3.105,<NA>,<NA>,FEM,<NA>,<NA>,369.10200000000003,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,366.005,3.091,<NA>,<NA>,SPEECH,<NA>,<NA>,369.096,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,370.028,0.743,<NA>,<NA>,SPEECH,<NA>,<NA>,370.771,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,370.033,0.721,<NA>,<NA>,FEM,<NA>,<NA>,370.754,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,371.211,0.854,<NA>,<NA>,SPEECH,<NA>,<NA>,372.065,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,371.269,0.769,<NA>,<NA>,FEM,<NA>,<NA>,372.038,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,372.291,7.192,<NA>,<NA>,SPEECH,<NA>,<NA>,379.483,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,373.155,0.196,<NA>,<NA>,KCHI,<NA>,<NA>,373.351,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,373.537,2.729,<NA>,<NA>,FEM,<NA>,<NA>,376.26599999999996,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,375.492,2.018,<NA>,<NA>,CHI,<NA>,<NA>,377.51,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,376.496,1.762,<NA>,<NA>,FEM,<NA>,<NA>,378.258,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,378.493,0.309,<NA>,<NA>,KCHI,<NA>,<NA>,378.802,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,378.992,0.478,<NA>,<NA>,KCHI,<NA>,<NA>,379.47,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,380.158,0.834,<NA>,<NA>,SPEECH,<NA>,<NA>,380.992,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,380.174,0.818,<NA>,<NA>,FEM,<NA>,<NA>,380.99199999999996,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,381.616,2.972,<NA>,<NA>,SPEECH,<NA>,<NA>,384.58799999999997,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,381.993,1.524,<NA>,<NA>,CHI,<NA>,<NA>,383.517,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,383.01,0.94,<NA>,<NA>,KCHI,<NA>,<NA>,383.95,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,384.267,0.243,<NA>,<NA>,FEM,<NA>,<NA>,384.51,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,384.755,0.236,<NA>,<NA>,SPEECH,<NA>,<NA>,384.991,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,385.466,2.155,<NA>,<NA>,SPEECH,<NA>,<NA>,387.621,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,385.518,2.101,<NA>,<NA>,FEM,<NA>,<NA>,387.61899999999997,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,388.144,3.868,<NA>,<NA>,SPEECH,<NA>,<NA>,392.012,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,388.169,2.342,<NA>,<NA>,KCHI,<NA>,<NA>,390.51099999999997,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,388.594,0.182,<NA>,<NA>,FEM,<NA>,<NA>,388.776,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,388.655,0.111,<NA>,<NA>,CHI,<NA>,<NA>,388.76599999999996,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,388.928,0.92,<NA>,<NA>,CHI,<NA>,<NA>,389.848,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,388.979,0.155,<NA>,<NA>,FEM,<NA>,<NA>,389.13399999999996,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,389.991,1.569,<NA>,<NA>,FEM,<NA>,<NA>,391.56,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,390.012,2.091,<NA>,<NA>,CHI,<NA>,<NA>,392.103,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,398.01,1.733,<NA>,<NA>,SPEECH,<NA>,<NA>,399.743,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,398.042,1.716,<NA>,<NA>,KCHI,<NA>,<NA>,399.758,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,400.673,2.579,<NA>,<NA>,SPEECH,<NA>,<NA>,403.252,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,400.975,0.761,<NA>,<NA>,FEM,<NA>,<NA>,401.73600000000005,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,401.011,1.863,<NA>,<NA>,KCHI,<NA>,<NA>,402.874,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,403.49,1.576,<NA>,<NA>,SPEECH,<NA>,<NA>,405.06600000000003,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,403.61,1.401,<NA>,<NA>,KCHI,<NA>,<NA>,405.011,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,405.933,5.559,<NA>,<NA>,SPEECH,<NA>,<NA>,411.492,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,406.026,2.05,<NA>,<NA>,KCHI,<NA>,<NA>,408.076,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,406.328,0.115,<NA>,<NA>,CHI,<NA>,<NA>,406.443,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,407.84,3.39,<NA>,<NA>,FEM,<NA>,<NA>,411.22999999999996,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,411.78,4.33,<NA>,<NA>,SPEECH,<NA>,<NA>,416.10999999999996,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,411.797,2.908,<NA>,<NA>,KCHI,<NA>,<NA>,414.70500000000004,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,414.511,1.603,<NA>,<NA>,FEM,<NA>,<NA>,416.11400000000003,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,416.829,0.741,<NA>,<NA>,SPEECH,<NA>,<NA>,417.57,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,416.917,0.594,<NA>,<NA>,FEM,<NA>,<NA>,417.51099999999997,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,418.011,6.981,<NA>,<NA>,SPEECH,<NA>,<NA>,424.992,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,418.107,2.692,<NA>,<NA>,KCHI,<NA>,<NA>,420.79900000000004,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,418.51,2.001,<NA>,<NA>,CHI,<NA>,<NA>,420.51099999999997,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,420.965,4.008,<NA>,<NA>,FEM,<NA>,<NA>,424.97299999999996,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,429.678,1.093,<NA>,<NA>,SPEECH,<NA>,<NA>,430.771,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,429.81,0.785,<NA>,<NA>,FEM,<NA>,<NA>,430.595,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,432.01,2.108,<NA>,<NA>,SPEECH,<NA>,<NA>,434.118,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,432.037,2.064,<NA>,<NA>,FEM,<NA>,<NA>,434.101,258640,Audio
SPEAKER,MPILab_0001_258640_01_S_Audio,1,434.332,6.527,<NA>,<NA>,SPEECH,<NA>,<NA>,440.859,258640,Audio
