V1,V2,V3,start,duration,V6,V7,tier,V9,V10,end,id,source,run
SPEAKER,MPILab_0001_260500_01_P_Video,1,643.363,1.991,<NA>,<NA>,SPEECH,<NA>,<NA>,645.354,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,645.511,1.399,<NA>,<NA>,SPEECH,<NA>,<NA>,646.91,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,647.492,1.753,<NA>,<NA>,SPEECH,<NA>,<NA>,649.245,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,647.755,0.758,<NA>,<NA>,FEM,<NA>,<NA>,648.513,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,648.795,0.197,<NA>,<NA>,FEM,<NA>,<NA>,648.992,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,649.77,0.781,<NA>,<NA>,KCHI,<NA>,<NA>,650.5509999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,649.772,0.786,<NA>,<NA>,SPEECH,<NA>,<NA>,650.558,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,650.987,1.423,<NA>,<NA>,SPEECH,<NA>,<NA>,652.41,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,650.989,1.374,<NA>,<NA>,KCHI,<NA>,<NA>,652.363,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,653.992,4.647,<NA>,<NA>,SPEECH,<NA>,<NA>,658.639,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,654.129,1.375,<NA>,<NA>,KCHI,<NA>,<NA>,655.504,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,654.477,1.034,<NA>,<NA>,CHI,<NA>,<NA>,655.511,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,656.498,1.659,<NA>,<NA>,CHI,<NA>,<NA>,658.157,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,657.391,0.619,<NA>,<NA>,KCHI,<NA>,<NA>,658.01,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,657.992,0.621,<NA>,<NA>,FEM,<NA>,<NA>,658.6129999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,663.756,2.255,<NA>,<NA>,KCHI,<NA>,<NA>,666.011,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,663.771,2.31,<NA>,<NA>,SPEECH,<NA>,<NA>,666.0809999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,667.011,0.305,<NA>,<NA>,SPEECH,<NA>,<NA>,667.3159999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,667.011,2.076,<NA>,<NA>,CHI,<NA>,<NA>,669.087,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,667.437,2.739,<NA>,<NA>,SPEECH,<NA>,<NA>,670.176,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,667.646,2.503,<NA>,<NA>,KCHI,<NA>,<NA>,670.149,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,669.332,0.135,<NA>,<NA>,CHI,<NA>,<NA>,669.467,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,669.576,0.115,<NA>,<NA>,CHI,<NA>,<NA>,669.691,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,669.823,0.145,<NA>,<NA>,CHI,<NA>,<NA>,669.968,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,670.931,7.921,<NA>,<NA>,SPEECH,<NA>,<NA>,678.8520000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,670.964,1.181,<NA>,<NA>,KCHI,<NA>,<NA>,672.1450000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,672.285,6.564,<NA>,<NA>,KCHI,<NA>,<NA>,678.8489999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,679.237,4.735,<NA>,<NA>,SPEECH,<NA>,<NA>,683.972,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,679.315,0.395,<NA>,<NA>,FEM,<NA>,<NA>,679.71,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,679.349,2.8,<NA>,<NA>,CHI,<NA>,<NA>,682.149,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,681.011,2.936,<NA>,<NA>,KCHI,<NA>,<NA>,683.947,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,685.511,2.712,<NA>,<NA>,SPEECH,<NA>,<NA>,688.223,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,686.402,1.76,<NA>,<NA>,KCHI,<NA>,<NA>,688.162,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,687.131,0.187,<NA>,<NA>,FEM,<NA>,<NA>,687.318,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,687.511,0.415,<NA>,<NA>,CHI,<NA>,<NA>,687.9259999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,688.655,3.085,<NA>,<NA>,SPEECH,<NA>,<NA>,691.74,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,688.784,0.228,<NA>,<NA>,KCHI,<NA>,<NA>,689.012,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,688.812,0.285,<NA>,<NA>,CHI,<NA>,<NA>,689.097,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,688.843,1.207,<NA>,<NA>,FEM,<NA>,<NA>,690.05,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,690.643,0.925,<NA>,<NA>,KCHI,<NA>,<NA>,691.568,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,692.121,4.31,<NA>,<NA>,SPEECH,<NA>,<NA>,696.4309999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,692.363,0.845,<NA>,<NA>,KCHI,<NA>,<NA>,693.2080000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,692.493,0.538,<NA>,<NA>,CHI,<NA>,<NA>,693.0310000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,693.645,0.861,<NA>,<NA>,CHI,<NA>,<NA>,694.506,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,693.711,0.218,<NA>,<NA>,KCHI,<NA>,<NA>,693.929,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,694.894,1.099,<NA>,<NA>,CHI,<NA>,<NA>,695.993,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,694.988,1.402,<NA>,<NA>,KCHI,<NA>,<NA>,696.3900000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,696.877,3.615,<NA>,<NA>,SPEECH,<NA>,<NA>,700.492,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,696.89,1.102,<NA>,<NA>,KCHI,<NA>,<NA>,697.992,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,699.119,1.237,<NA>,<NA>,CHI,<NA>,<NA>,700.356,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,699.146,1.232,<NA>,<NA>,KCHI,<NA>,<NA>,700.3779999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,700.844,2.114,<NA>,<NA>,SPEECH,<NA>,<NA>,702.9580000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,700.859,2.133,<NA>,<NA>,CHI,<NA>,<NA>,702.9920000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,703.492,1.882,<NA>,<NA>,MAL,<NA>,<NA>,705.3739999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,703.51,1.726,<NA>,<NA>,SPEECH,<NA>,<NA>,705.236,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,705.584,1.223,<NA>,<NA>,SPEECH,<NA>,<NA>,706.8069999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,705.637,1.178,<NA>,<NA>,KCHI,<NA>,<NA>,706.8149999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,706.909,1.882,<NA>,<NA>,SPEECH,<NA>,<NA>,708.7909999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,706.921,1.502,<NA>,<NA>,KCHI,<NA>,<NA>,708.423,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,707.511,0.402,<NA>,<NA>,CHI,<NA>,<NA>,707.913,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,718.72,1.558,<NA>,<NA>,SPEECH,<NA>,<NA>,720.278,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,718.988,1.075,<NA>,<NA>,KCHI,<NA>,<NA>,720.0630000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,719.005,1.006,<NA>,<NA>,CHI,<NA>,<NA>,720.011,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,720.51,0.397,<NA>,<NA>,SPEECH,<NA>,<NA>,720.907,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,721.556,0.97,<NA>,<NA>,SPEECH,<NA>,<NA>,722.5260000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,721.573,0.938,<NA>,<NA>,KCHI,<NA>,<NA>,722.511,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,723.49,1.002,<NA>,<NA>,MAL,<NA>,<NA>,724.492,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,723.595,0.732,<NA>,<NA>,SPEECH,<NA>,<NA>,724.327,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,724.584,1.021,<NA>,<NA>,SPEECH,<NA>,<NA>,725.6049999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,724.587,1.001,<NA>,<NA>,KCHI,<NA>,<NA>,725.588,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,725.795,2.531,<NA>,<NA>,SPEECH,<NA>,<NA>,728.3259999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,725.838,0.309,<NA>,<NA>,FEM,<NA>,<NA>,726.1469999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,726.899,1.093,<NA>,<NA>,KCHI,<NA>,<NA>,727.992,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,726.992,0.187,<NA>,<NA>,CHI,<NA>,<NA>,727.179,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,728.728,2.18,<NA>,<NA>,SPEECH,<NA>,<NA>,730.9079999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,729.017,0.417,<NA>,<NA>,KCHI,<NA>,<NA>,729.4340000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,730.011,1.006,<NA>,<NA>,MAL,<NA>,<NA>,731.0169999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,732.26,0.852,<NA>,<NA>,SPEECH,<NA>,<NA>,733.112,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,732.291,0.737,<NA>,<NA>,KCHI,<NA>,<NA>,733.028,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,733.497,1.974,<NA>,<NA>,KCHI,<NA>,<NA>,735.471,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,733.502,3.254,<NA>,<NA>,SPEECH,<NA>,<NA>,736.756,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,735.51,1.438,<NA>,<NA>,MAL,<NA>,<NA>,736.948,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,737.615,1.271,<NA>,<NA>,KCHI,<NA>,<NA>,738.886,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,737.615,1.345,<NA>,<NA>,SPEECH,<NA>,<NA>,738.96,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,739.883,1.519,<NA>,<NA>,SPEECH,<NA>,<NA>,741.402,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,739.933,1.444,<NA>,<NA>,KCHI,<NA>,<NA>,741.377,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,741.511,2.044,<NA>,<NA>,SPEECH,<NA>,<NA>,743.555,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,741.555,1.207,<NA>,<NA>,FEM,<NA>,<NA>,742.762,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,742.854,1.795,<NA>,<NA>,KCHI,<NA>,<NA>,744.649,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,743.686,0.964,<NA>,<NA>,SPEECH,<NA>,<NA>,744.6500000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,744.952,3.535,<NA>,<NA>,SPEECH,<NA>,<NA>,748.487,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,744.967,1.18,<NA>,<NA>,KCHI,<NA>,<NA>,746.1469999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,745.819,2.602,<NA>,<NA>,MAL,<NA>,<NA>,748.4209999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,748.011,0.395,<NA>,<NA>,FEM,<NA>,<NA>,748.406,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,749.164,1.077,<NA>,<NA>,KCHI,<NA>,<NA>,750.241,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,749.167,1.824,<NA>,<NA>,SPEECH,<NA>,<NA>,750.991,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,750.23,0.82,<NA>,<NA>,MAL,<NA>,<NA>,751.0500000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,751.24,2.835,<NA>,<NA>,SPEECH,<NA>,<NA>,754.075,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,751.278,1.235,<NA>,<NA>,KCHI,<NA>,<NA>,752.513,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,752.51,3.981,<NA>,<NA>,MAL,<NA>,<NA>,756.491,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,754.508,1.428,<NA>,<NA>,SPEECH,<NA>,<NA>,755.936,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,757.009,2.146,<NA>,<NA>,SPEECH,<NA>,<NA>,759.155,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,757.038,2.077,<NA>,<NA>,KCHI,<NA>,<NA>,759.115,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,757.082,1.411,<NA>,<NA>,FEM,<NA>,<NA>,758.4929999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,759.66,0.79,<NA>,<NA>,KCHI,<NA>,<NA>,760.4499999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,759.667,0.807,<NA>,<NA>,SPEECH,<NA>,<NA>,760.474,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,761.01,1.871,<NA>,<NA>,SPEECH,<NA>,<NA>,762.881,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,761.154,0.15,<NA>,<NA>,MAL,<NA>,<NA>,761.304,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,761.439,0.486,<NA>,<NA>,MAL,<NA>,<NA>,761.925,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,761.957,0.864,<NA>,<NA>,CHI,<NA>,<NA>,762.821,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,762.001,0.724,<NA>,<NA>,KCHI,<NA>,<NA>,762.725,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,763.037,0.786,<NA>,<NA>,SPEECH,<NA>,<NA>,763.823,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,764.588,0.688,<NA>,<NA>,SPEECH,<NA>,<NA>,765.276,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,764.593,0.675,<NA>,<NA>,KCHI,<NA>,<NA>,765.2679999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,765.701,1.809,<NA>,<NA>,SPEECH,<NA>,<NA>,767.51,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,765.718,1.741,<NA>,<NA>,KCHI,<NA>,<NA>,767.459,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,765.992,1.355,<NA>,<NA>,CHI,<NA>,<NA>,767.347,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,768.287,1.706,<NA>,<NA>,SPEECH,<NA>,<NA>,769.993,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,768.476,1.382,<NA>,<NA>,KCHI,<NA>,<NA>,769.858,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,768.523,0.113,<NA>,<NA>,CHI,<NA>,<NA>,768.6360000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,768.758,0.888,<NA>,<NA>,CHI,<NA>,<NA>,769.6460000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,774.686,1.234,<NA>,<NA>,SPEECH,<NA>,<NA>,775.9200000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,774.993,0.764,<NA>,<NA>,KCHI,<NA>,<NA>,775.7570000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,778.582,0.127,<NA>,<NA>,SPEECH,<NA>,<NA>,778.709,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,780.406,1.399,<NA>,<NA>,SPEECH,<NA>,<NA>,781.805,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,780.511,1.328,<NA>,<NA>,MAL,<NA>,<NA>,781.8389999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,783.113,1.873,<NA>,<NA>,MAL,<NA>,<NA>,784.9860000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,783.555,0.955,<NA>,<NA>,SPEECH,<NA>,<NA>,784.51,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,799.079,0.228,<NA>,<NA>,CHI,<NA>,<NA>,799.3069999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,799.151,3.255,<NA>,<NA>,SPEECH,<NA>,<NA>,802.406,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,799.409,0.3,<NA>,<NA>,CHI,<NA>,<NA>,799.709,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,799.787,0.307,<NA>,<NA>,MAL,<NA>,<NA>,800.094,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,800.363,0.138,<NA>,<NA>,CHI,<NA>,<NA>,800.5010000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,800.715,0.106,<NA>,<NA>,FEM,<NA>,<NA>,800.821,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,800.835,0.149,<NA>,<NA>,CHI,<NA>,<NA>,800.984,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,800.992,0.123,<NA>,<NA>,FEM,<NA>,<NA>,801.115,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,801.387,0.491,<NA>,<NA>,FEM,<NA>,<NA>,801.8779999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,804.511,0.788,<NA>,<NA>,SPEECH,<NA>,<NA>,805.299,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,806.51,1.612,<NA>,<NA>,SPEECH,<NA>,<NA>,808.122,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,806.532,1.22,<NA>,<NA>,KCHI,<NA>,<NA>,807.7520000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,806.59,1.421,<NA>,<NA>,CHI,<NA>,<NA>,808.0110000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,807.589,0.469,<NA>,<NA>,FEM,<NA>,<NA>,808.0580000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,810.493,0.262,<NA>,<NA>,SPEECH,<NA>,<NA>,810.755,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,810.594,0.113,<NA>,<NA>,KCHI,<NA>,<NA>,810.7070000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,812.012,1.581,<NA>,<NA>,SPEECH,<NA>,<NA>,813.593,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,812.074,1.424,<NA>,<NA>,KCHI,<NA>,<NA>,813.4979999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,812.341,1.171,<NA>,<NA>,CHI,<NA>,<NA>,813.5120000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,814.288,1.925,<NA>,<NA>,SPEECH,<NA>,<NA>,816.213,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,814.323,1.789,<NA>,<NA>,FEM,<NA>,<NA>,816.112,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,815.43,0.341,<NA>,<NA>,MAL,<NA>,<NA>,815.771,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,816.991,1.438,<NA>,<NA>,FEM,<NA>,<NA>,818.429,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,816.991,1.444,<NA>,<NA>,SPEECH,<NA>,<NA>,818.435,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,822.547,1.984,<NA>,<NA>,FEM,<NA>,<NA>,824.5310000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,822.557,2.037,<NA>,<NA>,SPEECH,<NA>,<NA>,824.594,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,826.693,1.606,<NA>,<NA>,MAL,<NA>,<NA>,828.299,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,826.774,1.561,<NA>,<NA>,SPEECH,<NA>,<NA>,828.335,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,828.637,4.44,<NA>,<NA>,SPEECH,<NA>,<NA>,833.077,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,828.767,4.242,<NA>,<NA>,FEM,<NA>,<NA>,833.009,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,834.924,1.353,<NA>,<NA>,SPEECH,<NA>,<NA>,836.2769999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,834.96,1.033,<NA>,<NA>,KCHI,<NA>,<NA>,835.993,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,841.857,0.386,<NA>,<NA>,SPEECH,<NA>,<NA>,842.2429999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,842.957,0.991,<NA>,<NA>,SPEECH,<NA>,<NA>,843.948,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,842.992,0.592,<NA>,<NA>,FEM,<NA>,<NA>,843.584,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,845.011,5.982,<NA>,<NA>,SPEECH,<NA>,<NA>,850.9929999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,845.222,0.79,<NA>,<NA>,CHI,<NA>,<NA>,846.012,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,847.316,1.688,<NA>,<NA>,FEM,<NA>,<NA>,849.004,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,848.968,1.912,<NA>,<NA>,KCHI,<NA>,<NA>,850.88,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,850.011,0.849,<NA>,<NA>,CHI,<NA>,<NA>,850.86,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,851.482,5.932,<NA>,<NA>,SPEECH,<NA>,<NA>,857.414,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,851.555,0.957,<NA>,<NA>,FEM,<NA>,<NA>,852.512,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,851.992,2.53,<NA>,<NA>,KCHI,<NA>,<NA>,854.5219999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,852.01,2.484,<NA>,<NA>,CHI,<NA>,<NA>,854.494,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,854.525,1.355,<NA>,<NA>,FEM,<NA>,<NA>,855.88,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,855.541,1.855,<NA>,<NA>,KCHI,<NA>,<NA>,857.3960000000001,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,855.564,0.928,<NA>,<NA>,CHI,<NA>,<NA>,856.492,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,858.141,3.886,<NA>,<NA>,SPEECH,<NA>,<NA>,862.0269999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,858.178,2.585,<NA>,<NA>,FEM,<NA>,<NA>,860.763,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,859.15,0.692,<NA>,<NA>,KCHI,<NA>,<NA>,859.842,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,859.791,0.569,<NA>,<NA>,MAL,<NA>,<NA>,860.36,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,860.963,1.065,<NA>,<NA>,KCHI,<NA>,<NA>,862.028,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,862.491,5.52,<NA>,<NA>,MAL,<NA>,<NA>,868.011,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,862.697,3.662,<NA>,<NA>,SPEECH,<NA>,<NA>,866.359,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,866.656,1.836,<NA>,<NA>,SPEECH,<NA>,<NA>,868.492,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,869.511,1.468,<NA>,<NA>,SPEECH,<NA>,<NA>,870.9789999999999,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,869.57,1.358,<NA>,<NA>,KCHI,<NA>,<NA>,870.928,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,869.992,0.817,<NA>,<NA>,FEM,<NA>,<NA>,870.809,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,873.163,1.509,<NA>,<NA>,SPEECH,<NA>,<NA>,874.672,260500,Video,run2
SPEAKER,MPILab_0001_260500_01_P_Video,1,873.2,0.602,<NA>,<NA>,KCHI,<NA>,<NA>,873.802,260500,Video,run2
